Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Subperiods,Hours_per_period,Sub_Weights
,,,,418,1505.1705498440895,10288.777871037024,3822.9645820699693,7989.654909978727,3261.0719080317076,6030.83269446668,0.0,,,
,,,,419,1563.2054136562624,10776.919402435044,4034.427330949146,8411.754129155112,3433.3566839785444,6349.445926201938,0.0,,,
,,,,420,1589.4506150858006,11053.382896923973,4169.184897493477,8796.903875782371,3590.5600967996656,6640.168580734138,0.0,,,
,,,,421,1595.1876452010968,11162.018851187528,4294.610128257442,9051.193052442994,3694.3512241847498,6832.113727018055,0.0,,,
,,,,422,1588.3596569125561,11211.861299565959,4337.114752243418,9169.864919904014,3742.788546899084,6921.690834698073,0.0,,,
,,,,423,1570.7389960361093,11159.639513907514,4337.114045743275,9203.99132713399,3756.7176426101814,6947.45047698377,0.0,,,
,,,,424,1563.1839193216085,11149.560635247119,4324.672504617273,9232.480722367414,3768.3459253732417,6968.955132460783,0.0,,,
,,,,425,1559.681594517984,11095.974856825156,4326.750330614296,9228.259201275789,3766.6228617370575,6965.768600913852,0.0,,,
,,,,426,1571.8064945747244,11301.363176920657,4364.060648624171,9305.028365834449,3797.9571019221553,7023.71628360651,0.0,,,
,,,,427,1699.9586979803412,12163.773734598191,4649.131520046407,9711.720179030466,3963.9531633519878,7330.699540233923,0.0,,,
,,,,428,1766.4426030734976,12613.26758050218,4862.665381659461,10190.91920055144,4159.543897250469,7692.413426341278,0.0,,,
,,,,429,1753.6874071263526,12455.472905721623,4824.3111043654435,10149.257235382536,4142.539074667202,7660.965717461818,0.0,,,
,,,,430,1710.0351164883054,12122.72975985205,4698.881482415844,9936.544088730016,4055.717694415698,7500.403413604027,0.0,,,
,,,,431,1635.490325929913,11687.33564114973,4509.18637288327,9636.498206147759,3933.250427702151,7273.919724520393,0.0,,,
,,,,432,1515.4297392340695,11002.811243642687,4219.98240204009,9191.31604234933,3751.544075590918,6937.88278942376,0.0,,,
,,,,433,1409.308238135604,10053.185253719479,3845.7634808314892,8593.502977763888,3507.539620687731,6486.635443236335,0.0,,,
,,,,434,1280.6085223137752,9123.363348757033,3482.957934413781,7922.124378611629,3233.50852497487,5979.858610975948,0.0,,,
,,,,435,1218.5123923065255,8437.559021925268,3203.084851076065,7340.865870299294,2996.261007513965,5541.10714356416,0.0,,,
,,,,436,1183.7193081092425,8066.190348059082,3040.335849571935,6969.513001391248,2844.688953100136,5260.798788794352,0.0,,,
,,,,437,1163.1605872639427,7878.591726810532,2947.035574468402,6757.885327228316,2758.310621250925,5101.055832336781,0.0,,,
,,,,438,1169.3152416083105,7814.899098974222,2919.047142890105,6655.185489994295,2716.392471100909,5023.5348951891965,0.0,,,
,,,,439,1200.5612284449921,7959.192577148836,2965.695442634434,6686.030872935349,2728.9823780411866,5046.817921303621,0.0,,,
,,,,440,1284.7684254028468,8451.762217635334,3142.952272431118,6938.905690949571,2832.196218259099,5237.6954669887,0.0,,,
,,,,441,1402.0463972794266,9271.446232677212,3449.786693360317,7461.370375073423,3045.446342767855,5632.067581206425,0.0,,,
,,,,442,1514.1775710313086,9993.570496343424,3730.70108837036,8012.433402862618,3270.3692186274598,6048.026588466191,0.0,,,
,,,,443,1587.6867502951475,10504.114756294704,3924.5485592793293,8426.632835634813,3439.429603557111,6360.676822967839,0.0,,,
,,,,444,1642.4165278170678,10965.575231105264,4090.4007200600895,8785.44162662222,3585.8816445811176,6631.5165290790865,0.0,,,
,,,,445,1689.062338181428,11237.691186749782,4215.829734278466,9042.8415834157,3690.9424735763,6825.809786106452,0.0,,,
,,,,446,1713.7903874929125,11356.602317866653,4264.545930719636,9166.507726766551,3741.4182689141417,6919.1567239807555,0.0,,,
,,,,447,1702.1078734370858,11321.577522786587,4254.181329693899,9132.191342397482,3727.411631792504,6893.253681215992,0.0,,,
,,,,448,1686.9968502368642,11260.102893196465,4218.937434909808,9118.835528300591,3721.960298706032,6883.172309589272,0.0,,,
,,,,449,1640.0007800795127,11215.589415164135,4152.598499413451,9086.637608960791,3708.8183380783007,6858.868348174649,0.0,,,
,,,,450,1629.031712244279,11340.35886765586,4145.3418882708975,9104.954970618637,3716.2947853347478,6872.694845665117,0.0,,,
,,,,451,1771.3790052534484,12041.746420816851,4388.9411134997445,9460.22740136978,3861.3034192087457,7140.865200324699,0.0,,,
,,,,452,1827.1991725233895,12534.015888440037,4697.851352796452,10065.378279368355,4108.30288922304,7597.651349568872,0.0,,,
,,,,453,1792.5376515535336,12365.666573165356,4660.5282532818155,10031.375619142691,4094.42430231164,7571.9851152573465,0.0,,,
,,,,454,1715.8561314303954,12022.777165050236,4527.844676872094,9828.14552442029,4011.47354158002,7418.580905243136,0.0,,,
,,,,455,1605.1194962428733,11561.010812967199,4364.062196675843,9539.535373782976,3893.6739037708007,7200.729251820086,0.0,,,
,,,,456,1488.8132160428797,10866.916845800144,4113.211930670069,9107.20495003893,3717.213140978869,6874.393198047374,0.0,,,
,,,,457,1368.9368485039572,9914.255828007299,3785.6398679858144,8534.488055634982,3483.4519840028365,6442.089198642982,0.0,,,
,,,,458,1257.9930868245715,9031.570160412142,3438.384012824828,7894.056719394008,3222.052378742011,5958.6722945738,0.0,,,
,,,,459,1190.3270598433141,8375.256579765835,3188.5678241717796,7330.114656198695,2991.8727726432817,5532.991802634714,0.0,,,
,,,,460,1152.415918387742,8049.601660152617,3058.9987987236204,7034.935332607853,2871.391849394438,5310.1815391752925,0.0,,,
,,,,461,1139.3596142960648,7872.595858625713,2996.793804199735,6835.962413472028,2790.1787051017473,5159.990773797041,0.0,,,
,,,,462,1154.0891233866087,7850.814367441743,2988.5045025007485,6736.04671143361,2749.396932577155,5084.57138593446,0.0,,,
,,,,463,1197.0345923767495,8049.746025041731,3053.8059259047313,6770.618967592535,2763.508006788424,5110.667568449716,0.0,,,
,,,,464,1278.5305894850599,8641.506865829286,3249.723392854054,7044.858390453758,2875.442062519743,5317.671762765729,0.0,,,
,,,,465,1413.5818746460184,9553.23876403009,3579.3576841084505,7584.742322245888,3095.8020584647643,5725.1924509249475,0.0,,,
,,,,466,1495.3967099281783,10243.824122472832,3843.6981118127705,8131.255487948161,3318.8678544374093,6137.7170849435315,0.0,,,
,,,,467,1546.7603811152285,10673.091808538431,4038.564818532191,8511.001272137113,3473.865576237055,6424.360665508228,0.0,,,
,,,,468,1582.4651951829258,10942.99103783859,4141.190330147875,8807.320593688006,3594.8118031022154,6648.03143383883,0.0,,,
,,,,469,1585.1180619056624,11042.97458460325,4165.0366239410305,8961.894543303084,3657.9029841961155,6764.708516836137,0.0,,,
,,,,470,1567.0128548085224,11006.587562506103,4114.246801197709,8973.330997470544,3662.5709078840864,6773.341097652085,0.0,,,
,,,,471,1554.8128752534924,10857.848052715084,4030.2750844672087,8911.754235577988,3637.437626076811,6726.8610990757725,0.0,,,
,,,,472,1544.8643302482321,10723.29478867773,3963.941055165865,8863.557782774476,3617.765675276033,6690.480961685649,0.0,,,
,,,,473,1538.1656466039167,10614.298516316692,3906.927062898432,8798.040812450836,3591.024150913707,6641.0267748500255,0.0,,,
,,,,474,1534.2004402402508,10664.804207075886,3904.858666309905,8800.650370155265,3592.0892726765587,6642.996547775051,0.0,,,
,,,,475,1682.9849644713215,11475.156181636312,4189.911344093598,9085.825029415017,3708.486674150431,6858.254988605718,0.0,,,
,,,,476,1755.4975320548867,12239.555418443226,4550.650358438142,9775.901540919322,3990.149543375055,7379.145569507508,0.0,,,
,,,,477,1733.8926245854736,12113.014824511709,4530.953657468035,9758.464559193566,3983.0324335740174,7365.983609364127,0.0,,,
,,,,478,1684.0608130152164,11782.155260436672,4410.7050359097775,9543.781995601772,3895.407212564904,7203.9347301535545,0.0,,,
,,,,479,1628.3248361726808,11381.848689346563,4284.249014379356,9281.246985441188,3788.2504509580654,7005.765379842678,0.0,,,
,,,,480,1509.7037601517109,10808.227500813717,4085.2186251478333,8944.282476200637,3650.7144112330434,6751.414396965469,0.0,,,
,,,,481,1391.2859566189625,9991.632947411565,3793.927243690825,8446.978943647022,3447.7341075718628,6376.034679444461,0.0,,,
,,,,482,1291.058877944128,9149.227823204732,3477.775173315227,7866.015908216104,3210.6071908532986,5937.506243882442,0.0,,,
,,,,483,1213.9734382837453,8497.794286990002,3230.027682596703,7347.473866207866,2998.958139000699,5546.095058338871,0.0,,,
,,,,484,1171.4514521322944,8125.039920425041,3077.6532950697197,6986.4775470803415,2851.613232559332,5273.604139956739,0.0,,,
,,,,485,1161.4080829149932,7937.050081524161,2998.8654944294517,6761.29226518911,2759.7012031723643,5103.627491948301,0.0,,,
,,,,486,1145.5232001729362,7854.854309628166,2958.433320589182,6632.388447640407,2707.087589320144,5006.326999489816,0.0,,,
,,,,487,1168.2322544901972,7908.017128283576,2962.591561739968,6615.185442713423,2700.0659799098235,4993.341652096758,0.0,,,
,,,,488,1218.8699468898885,8158.320854444671,3042.408869150712,6717.8401666672335,2741.965716542305,5070.828536378691,0.0,,,
,,,,489,1303.2334638077832,8630.110334163106,3203.079818900281,6986.197622950842,2851.4989782235216,5273.392844774258,0.0,,,
,,,,490,1378.1618476624426,9169.417082772356,3402.1006759229995,7330.809429602814,2992.156352604639,5533.516238571937,0.0,,,
,,,,491,1494.4203831671894,9794.262302385849,3642.597652968128,7701.766040641742,3143.566669694405,5813.525485941057,0.0,,,
,,,,492,1564.1077463692554,10303.791478852776,3846.800229984336,8121.705562872254,3314.9699398541457,6130.508513230932,0.0,,,
,,,,493,1578.619726987912,10560.897586955494,3959.794639073856,8425.603747756237,3439.00956919899,6359.900036373986,0.0,,,
,,,,494,1579.7165175667749,10618.931145606914,3995.0315928215728,8601.530341281497,3510.816083808826,6492.6947395260795,0.0,,,
,,,,495,1564.7463529589406,10603.976261962274,4036.500438210537,8684.57757186389,3544.712790705872,6555.381295957409,0.0,,,
,,,,496,1541.315393568424,10541.753883100298,4054.12208979974,8640.930999785303,3526.8979273993737,6522.435545876993,0.0,,,
,,,,497,1539.8882269930868,10533.286180540164,4057.234238056103,8610.758635042286,3514.582720776437,6499.660534213556,0.0,,,
,,,,498,1554.2583633458298,10744.342735173355,4122.531141270144,8624.905096417864,3520.356765877225,6510.338710271987,0.0,,,
,,,,499,1697.5693275919928,11534.355790053416,4396.195935715395,8931.414185601809,3645.4620666137766,6741.7010227910205,0.0,,,
,,,,500,1754.7781697774453,12049.414196902557,4634.617242546396,9494.836537472193,3875.4295464040338,7166.989220934523,0.0,,,
,,,,501,1723.389336875786,11930.075643276426,4597.300886530288,9509.704648248611,3881.4981412213037,7178.212119743753,0.0,,,
,,,,502,1667.154674739042,11604.85752720435,4436.625960827691,9311.411638711501,3800.562510052443,7028.5345706537455,0.0,,,
,,,,503,1582.9947004121325,11173.440739254775,4249.0013280780795,9071.514814567048,3702.6457911380353,6847.453206483417,0.0,,,
,,,,504,1497.3578434675885,10607.538536477914,4015.767886078493,8754.14300944452,3573.1067447402033,6607.891388081929,0.0,,,
,,,,505,1247.3744319749449,9631.111023125834,3687.1684058888136,7785.596663661132,3177.783127456541,5876.803370630593,0.0,,,
,,,,506,1128.920237133729,8712.813125233053,3325.3937187711017,7235.133341495009,2953.1050285219103,5461.297039277287,0.0,,,
,,,,507,1034.3855611470583,7939.498644732074,3013.3761829893547,6827.531718964111,2786.7376176787325,5153.627031101234,0.0,,,
,,,,508,987.3924298690539,7445.477380267932,2805.029280154034,6554.325824485084,2675.2254087494725,4947.40297520524,0.0,,,
,,,,509,969.508869303134,7113.587809530737,2660.936261569061,6366.796441956905,2598.683078926269,4805.850136682573,0.0,,,
,,,,510,959.461881918186,6923.232248343369,2568.686411082665,6273.018876493973,2560.406659258528,4735.06399958734,0.0,,,
,,,,511,967.8046377608104,6827.825039638405,2518.921607170952,6205.845570363448,2532.9890818962963,4684.359560488047,0.0,,,
,,,,512,973.9900435066388,6721.409522608706,2461.9116200840826,6211.471739703213,2535.2854692860465,4688.606362932101,0.0,,,
,,,,513,1024.9226115303254,6962.880555737468,2530.326975632099,6493.9837835306125,2650.596092859477,4901.854981263156,0.0,,,
,,,,514,1124.3375234393434,7549.698446368689,2738.6865339914143,6911.495962468579,2821.0086142182167,5217.005776566256,0.0,,,
,,,,515,1224.7621782560084,8300.811169891891,3036.1856651432036,7358.79855760533,3003.5804453955943,5554.643277242451,0.0,,,
,,,,516,1284.1032872634946,8930.830346060045,3331.6171969127613,7798.276393608908,3182.95850882157,5886.374413533905,0.0,,,
,,,,517,1308.586417868511,9346.595566641408,3558.624184601034,8175.369873839283,3336.873661470443,6171.015955010649,0.0,,,
,,,,518,1319.866853721994,9604.309220523586,3731.744982144501,8424.724770333683,3438.6508041943957,6359.236557683435,0.0,,,
,,,,519,1319.119663804747,9756.115093128621,3843.6948584854254,8589.992925065331,3506.1069512695967,6483.985949508226,0.0,,,
,,,,520,1287.5944431161815,9789.551510595993,3878.938108247988,8706.780015406846,3553.774979967282,6572.14037052628,0.0,,,
,,,,521,1269.7675486995518,9793.503198719363,3915.220807183209,8796.441802473988,3590.3714961276232,6639.819793853249,0.0,,,
,,,,522,1264.6749071872525,9835.95512243062,3960.8345679812787,8858.463416162465,3615.686349443462,6686.635579993009,0.0,,,
,,,,523,1282.9638768870116,9910.358737932933,4003.330066928292,8819.544638502068,3599.8011912040565,6657.25851184832,0.0,,,
,,,,524,1304.2444544289528,9946.822512552959,4014.731714421485,8688.767916240178,3546.423129197891,6558.54429437853,0.0,,,
,,,,525,1292.24370791481,9812.892451184869,3923.5083249945264,8541.21011144711,3486.195670384806,6447.163209275805,0.0,,,
,,,,526,1300.0498935267774,9640.649412041932,3814.6681438124574,8595.83725686044,3508.4923842392277,6488.397427558829,0.0,,,
,,,,527,1324.657686636693,9818.312802940594,3875.828868635589,8674.366789885275,3540.5451395814266,6547.6738895066255,0.0,,,
,,,,528,1285.188168124507,9591.608908853756,3829.181130261562,8357.060660417004,3411.0328994766774,6308.161645071396,0.0,,,
,,,,529,1171.5871979212081,8938.32160998827,3576.253544197526,7821.077261412396,3192.2649520047216,5903.585196798118,0.0,,,
,,,,530,1080.0607350497417,8192.142754919818,3242.468972769013,7304.175517211613,2981.2854070533544,5513.412157552141,0.0,,,
,,,,531,1011.3737841157467,7591.631744549827,2952.2220273073717,6913.259038104324,2821.7282343385136,5218.336599274703,0.0,,,
,,,,532,968.932749174204,7189.1826850621155,2768.748179662793,6647.183874874377,2713.1265174920927,5017.49503456725,0.0,,,
,,,,533,944.9953168623452,6962.6578721325695,2654.7173298213447,6481.027153468917,2645.3076914462713,4892.074925795605,0.0,,,
,,,,534,933.227766796201,6852.284729757871,2590.446314202288,6435.38814652044,2626.6795923422337,4857.625225733578,0.0,,,
,,,,535,941.822406569975,6871.210452618262,2587.3417771999843,6418.777750797835,2619.899863369882,4845.087197655946,0.0,,,
,,,,536,954.7234328145224,6947.370346853327,2607.032647780166,6523.943838150444,2662.824642600944,4924.469734837009,0.0,,,
,,,,537,1006.7221105648413,7249.317682537801,2724.17097753465,6972.1725881485145,2845.7744948111144,5262.806325158592,0.0,,,
,,,,538,1114.5318789227535,7802.441862660265,2991.610284193037,7609.063556983119,3105.729057348177,5743.550853043153,0.0,,,
,,,,539,1234.1034052550367,8578.404468975728,3380.3342631251503,8253.849839101791,3368.9061851456804,6230.255001715234,0.0,,,
,,,,540,1308.4501479996045,9279.431057002017,3763.879287593584,8838.838869020592,3607.676359010424,6671.8223794416945,0.0,,,
,,,,541,1340.4895939620296,9769.013108936742,4080.031138258724,9313.0534415375,3801.2326312447467,7029.773852984762,0.0,,,
,,,,542,1341.3227803669672,10124.843655572831,4350.584104942685,9694.232520581354,3956.815369248464,7317.49932777007,0.0,,,
,,,,543,1330.3343477759772,10369.432998929264,4571.385619660613,10003.504851762344,4083.0485198049614,7550.947418757171,0.0,,,
,,,,544,1305.2520415537035,10446.089558734866,4693.7018526952525,10230.988702341172,4175.898737118725,7722.659095793499,0.0,,,
,,,,545,1306.450364568525,10490.402073254483,4763.148093747263,10438.96759650833,4260.787776366831,7879.6478429715235,0.0,,,
,,,,546,1312.1472733367862,10565.933218642973,4810.838857132058,10610.22310173192,4330.687731180013,8008.916667676313,0.0,,,
,,,,547,1343.3804494411672,10687.912782689828,4889.616183227383,10703.973963599641,4368.953251460337,8079.682648091827,0.0,,,
,,,,548,1386.1667190548426,10774.961109006059,4939.371765346903,10609.800825214104,4330.5153740375345,8008.597920614214,0.0,,,
,,,,549,1398.5048723001398,10653.214592245971,4850.225307957439,10435.062460134686,4259.1938488857795,7876.70012815982,0.0,,,
,,,,550,1400.9993731351694,10538.206110482784,4748.6377035098185,10441.925908478102,4261.99524629745,7881.880866143204,0.0,,,
,,,,551,1388.7443500631382,10746.940173381863,4776.631651030044,10443.29725993835,4262.5549795742245,7882.916003619762,0.0,,,
,,,,552,1285.4234377120188,10275.026873717905,4585.898888306637,9787.950081001682,3995.067297150165,7388.240171247886,0.0,,,
,,,,553,1156.7241159580308,9262.756491533706,4087.2907961201613,8984.014364589822,3666.9314502089314,6781.405225632062,0.0,,,
,,,,554,1051.9766921315677,8295.806531488948,3598.0179614600165,8331.912974802128,3400.7685749176453,6289.179412884256,0.0,,,
,,,,555,988.5745356316164,7631.800588350322,3248.6869551256655,7919.140593154674,3232.2906577399376,5977.60635964722,0.0,,,
,,,,556,956.8830616514437,7263.965843327054,3043.445800723709,7647.003928147797,3121.21486743378,5772.189390431589,0.0,,,
,,,,557,942.6959844247141,7069.307351573332,2916.978203072509,7483.060161774639,3054.299285091333,5648.439686916564,0.0,,,
,,,,558,953.1871699179387,7005.833177411671,2847.522473149077,7492.902740734387,3058.3166498098176,5655.869162614466,0.0,,,
,,,,559,987.9872677165184,7171.419522804071,2869.2900641190645,7756.139387742774,3165.7597927735223,5854.5681295970335,0.0,,,
,,,,560,1079.2178057961569,7768.5577145838915,3067.278961273799,8467.209011468123,3455.9912484136494,6391.304945282152,0.0,,,
,,,,561,1270.62286236652,8979.017373892615,3542.0457263329054,9531.17033629132,3890.2596150335494,7194.415069022016,0.0,,,
,,,,562,1378.4603878150076,10078.568177265213,4027.167844421554,10442.48330118054,4262.222752704689,7882.301602979953,0.0,,,
,,,,563,1455.026963085742,10641.233297162353,4384.798826553375,11227.062722532217,4582.45809946468,8474.52583281293,0.0,,,
,,,,564,1518.382677027659,11074.16884978381,4719.615330638025,11849.799322819525,4836.635389495539,8944.586216067173,0.0,,,
,,,,565,1566.8195972874066,11473.909390292714,5084.49590224833,12256.159901470659,5002.496253638202,9251.319446861768,0.0,,,
,,,,566,1565.3059696073087,11820.54737731406,5414.127027858,12495.628210026633,5100.238068859835,9432.07735453113,0.0,,,
,,,,567,1536.9278029183608,12083.020794230095,5662.912348140433,12401.564187815024,5061.844728490699,9361.074991235277,0.0,,,
,,,,568,1524.3792940421629,12335.699512846486,5852.6165484451985,12310.941639779136,5024.856066406559,9292.67035652845,0.0,,,
,,,,569,1480.9007742200904,12469.14643293141,5965.601386019915,12248.099725753178,4999.20639783063,9245.235382933117,0.0,,,
,,,,570,1470.133203048177,12595.038628040125,6025.7205522484155,12258.590525051297,5003.488341327485,9253.154154909013,0.0,,,
,,,,571,1513.2737809727944,12714.433989921854,5995.661331454855,11993.873638724242,4895.4410212230105,9053.337858607569,0.0,,,
,,,,572,1554.715435680714,12616.22487521464,5900.298694745489,11690.402716023213,4771.575783978684,8824.268845857148,0.0,,,
,,,,573,1552.6293312354862,12280.523016593092,5694.013238391704,11358.6641017642,4636.1727549419375,8573.862526256087,0.0,,,
,,,,574,1516.268598804936,12096.021921769085,5507.424197787571,11133.50304461412,4544.2706131688565,8403.904163813495,0.0,,,
,,,,575,1457.9474008648153,11977.74604312994,5430.7242300486605,10715.980530904872,4373.8538735512975,8088.745567513079,0.0,,,
,,,,576,1332.7785913553298,11202.970109127902,4980.833433863495,9922.753478038474,4050.0888939696815,7489.993844383291,0.0,,,
,,,,577,1214.0109553563518,10041.732576960463,4406.561461943887,9016.557133533859,3680.2141652709333,6805.969489937279,0.0,,,
,,,,578,1115.8603632510194,9000.445029445485,3870.641633708014,8270.41349071914,3375.6668349600177,6242.757745931248,0.0,,,
,,,,579,1051.4594967351293,8224.619026596001,3497.4699261187443,7780.392509907177,3175.6589907067914,5872.875118289285,0.0,,,
,,,,580,1019.7459116184647,7798.568572872521,3273.5624734923767,7474.347856398176,3050.7432548700667,5641.86337583673,0.0,,,
,,,,581,1004.3445410469603,7564.217735887561,3129.4811701109497,7305.388003015104,2981.7802974381348,5514.327378435605,0.0,,,
,,,,582,1002.374356041356,7491.7283991575505,3049.66092583655,7303.1385873943245,2980.8621719154353,5512.629451626239,0.0,,,
,,,,583,1038.1938720705382,7650.504024697191,3078.687977130132,7547.939064810683,3080.7803747627413,5697.412241303387,0.0,,,
,,,,584,1121.8469421179564,8185.5168135785925,3283.934872223706,8194.407184180422,3344.64396427544,6185.385891498974,0.0,,,
,,,,585,1284.793583258224,9439.19981816059,3757.6516551101313,9007.716337781958,3676.6056901870893,6799.296190443568,0.0,,,
,,,,586,1403.2208373642388,10529.906758542076,4157.7802405717075,9566.45140958774,3904.66000132163,7221.046288108357,0.0,,,
,,,,587,1440.6432822887082,11033.517633686748,4371.314250338144,9937.568214240959,4056.135703324927,7501.1764544530015,0.0,,,
,,,,588,1464.0107695449435,11385.878580283415,4495.705331184458,10205.354336597757,4165.435768323706,7703.30950275485,0.0,,,
,,,,589,1499.846310327771,11655.965780951678,4613.88498067404,10371.268903781724,4233.155756267256,7828.546826210671,0.0,,,
,,,,590,1492.0708992977252,11826.214060776549,4709.24552408697,10450.401441355718,4265.454635030032,7888.278454193914,0.0,,,
,,,,591,1499.868784288874,11868.028882612405,4740.350978873414,10527.695083907936,4297.002947095633,7946.622028707518,0.0,,,
,,,,592,1505.7515640738816,11941.510903446277,4792.181117537077,10509.215688133248,4289.460363702829,7932.673222974648,0.0,,,
,,,,593,1503.4485781939886,11890.733902521562,4788.0312989564945,10494.10225467526,4283.291637538925,7921.265147200277,0.0,,,
,,,,594,1500.0321752974405,11843.486797039512,4789.064534757693,10550.663498016916,4306.377776279968,7963.959280980515,0.0,,,
,,,,595,1502.3250091431535,11847.853312618916,4834.676925892858,10498.353694417185,4285.026912825192,7924.474262247555,0.0,,,
,,,,596,1491.6925629269306,11776.260709008735,4800.466648883651,10192.713196630017,4160.276137914286,7693.767588733309,0.0,,,
,,,,597,1491.1840793525375,11559.844762193667,4638.757008869565,9878.311487353074,4031.9493711750056,7456.447688328671,0.0,,,
,,,,598,1481.483500780476,11432.343882380346,4504.007680459589,9801.172717266003,4000.4642721331343,7398.221016226599,0.0,,,
,,,,599,1523.5268950662353,11570.758167694368,4535.10068330696,9741.898843417655,3976.270941249013,7353.479307058929,0.0,,,
,,,,600,1448.3034299869685,11085.719243273292,4357.847187465311,9042.720664727958,3690.893119187383,6825.718513031004,0.0,,,
,,,,601,1308.9483878258184,9994.016533770906,3886.1971976841996,8225.447227058194,3357.313323965353,6208.81585280946,0.0,,,
,,,,602,1177.4807062283887,8924.523935282967,3417.652110753545,7542.116012952644,3078.403627450469,5693.0168259916245,0.0,,,
,,,,603,1065.4163627541302,8149.839653801163,3082.8353174170534,7111.698724045862,2902.723733212233,5368.124864142218,0.0,,,
,,,,604,1015.4544906550419,7685.973684071836,2881.735475374249,6835.211721406909,2789.872301279215,5159.424128766587,0.0,,,
,,,,605,1004.0297957362914,7405.344680853602,2762.525481594047,6676.21100903871,2724.974284743686,5039.405591621009,0.0,,,
,,,,606,1007.0215557632404,7291.5391370327125,2699.288751951868,6643.582673034376,2711.6566444765626,5014.776738715833,0.0,,,
,,,,607,1033.1095886262876,7415.9489910290995,2729.349542969718,6841.436906763725,2792.413184123109,5164.123086581662,0.0,,,
,,,,608,1118.5526911815691,7887.433021809674,2893.1383635260413,7489.584333275966,3056.962202657345,5653.364328498437,0.0,,,
,,,,609,1286.5893494027844,9063.511859408716,3353.379644843891,8378.361020076285,3419.726892558793,6324.239799495395,0.0,,,
,,,,610,1394.753955190863,10185.82879948832,3793.9389105177556,8938.98045430606,3648.5503284471165,6747.4122707974575,0.0,,,
,,,,611,1426.1034972107086,10742.850157367762,4029.245810509192,9351.89002561569,3817.084241203912,7059.088878932585,0.0,,,
,,,,612,1459.3766808935097,11199.029976968379,4214.793404389612,9644.182024721165,3936.38666890136,7279.719702716315,0.0,,,
,,,,613,1500.8132832687238,11606.796701792036,4378.570336392855,9809.571512836064,4003.892339628342,7404.560680641242,0.0,,,
,,,,614,1517.2549848782605,11879.922805498347,4487.416036540394,9911.449367653058,4045.474987957657,7481.461160648844,0.0,,,
,,,,615,1523.887633435558,12031.645866409499,4555.835862893893,10012.336170090995,4086.6531265666968,7557.613564405732,0.0,,,
,,,,616,1523.606996661846,12215.0307232555,4653.269692964826,10067.84108611635,4109.308112851758,7599.510350442292,0.0,,,
,,,,617,1508.8502616156445,12275.825824679065,4711.321653878938,10156.931063987671,4145.671238343008,7666.758154928143,0.0,,,
,,,,618,1491.8536368972186,12311.535537886853,4745.5285979409555,10255.931761348564,4186.0795409138655,7741.486869640638,0.0,,,
,,,,619,1495.8508625327909,12293.817714595314,4764.1866338427035,10148.203782977806,4142.109095640296,7660.170539788178,0.0,,,
,,,,620,1481.3477237483326,12115.799929718789,4696.805472557566,9800.326402939327,4000.1188389564586,7397.582192626752,0.0,,,
,,,,621,1456.2442779532473,11759.870297697173,4521.627487690354,9452.33808952187,3858.083303505277,7134.910109602345,0.0,,,
,,,,622,1427.8155627410877,11425.393070906115,4339.185247167611,9301.826660216158,3796.6502880024987,7021.299539562063,0.0,,,
,,,,623,1455.1964384614623,11456.973505437683,4315.347471690041,9273.04758851947,3784.9037703735494,6999.576227546673,0.0,,,
,,,,624,1392.2737829044227,11040.968757118855,4168.142787607008,8632.033791465388,3523.2664268603758,6515.719664474126,0.0,,,
,,,,625,1241.3116831201935,9885.50311948828,3717.2297199788104,7792.5937557871275,3180.639073154709,5882.084986975121,0.0,,,
,,,,626,1110.6341277013182,8765.704857464789,3250.758948717069,7110.870940551179,2902.3858636132513,5367.500028173717,0.0,,,
,,,,627,1040.5194085078408,7961.495239510116,2922.1605348286066,6672.7923058401,2723.5789007016338,5036.825051252849,0.0,,,
,,,,628,998.8190709387034,7484.177077677771,2731.4234262726386,6412.400782224454,2617.297028415511,4840.273669287417,0.0,,,
,,,,629,979.0253385735035,7202.1252214656815,2619.477845371967,6245.750601117774,2549.2767909711324,4714.481082238166,0.0,,,
,,,,630,984.0382695344948,7078.791335946881,2562.460427435499,6247.58126280283,2550.023997134791,4715.862920936725,0.0,,,
,,,,631,1011.2007994197618,7174.444527643835,2585.263727461117,6453.99969969717,2634.276117337783,4871.673787862693,0.0,,,
,,,,632,1092.958579524021,7560.679006673472,2725.2094712691683,7083.2331854530785,2891.1051878184917,5346.638216377675,0.0,,,
,,,,633,1270.29081132976,8660.668352121795,3165.7580285777826,7932.798477985162,3237.8652845599536,5987.915743381688,0.0,,,
,,,,634,1384.5884743272472,9655.168862816186,3589.7257249130657,8503.182933795106,3470.674429207318,6418.459147730472,0.0,,,
,,,,635,1426.2341957061456,10152.12324074032,3817.778783323146,8900.344303285237,3632.780527604892,6718.248537771428,0.0,,,
,,,,636,1435.8551917233588,10482.67671992658,3978.4463809764507,9170.716005558816,3743.135927549622,6922.333259840412,0.0,,,
,,,,637,1446.3126728259292,10743.408824625063,4121.501522628745,9343.051918395358,3813.4768634759453,7052.417608823658,0.0,,,
,,,,638,1445.672553459186,10866.136052276855,4199.246467576397,9409.914626907062,3840.767666755835,7102.88759946485,0.0,,,
